date,year,month,day,rest stop,revenue
2023-10-22,2023,10,22,湖口,1234402
2023-10-23,2023,10,23,湖口,652303
2023-10-24,2023,10,24,湖口,704469
2023-10-25,2023,10,25,湖口,681641
2023-10-26,2023,10,26,湖口,869193
2023-10-27,2023,10,27,湖口,789348
2023-10-28,2023,10,28,湖口,1084306
2023-10-29,2023,10,29,湖口,1152798
2023-10-30,2023,10,30,湖口,680426
2023-10-31,2023,10,31,湖口,730662
2023-11-01,2023,11,1,湖口,541067
2023-11-02,2023,11,2,湖口,605802
2023-11-03,2023,11,3,湖口,814822
2023-11-04,2023,11,4,湖口,1162332
2023-11-05,2023,11,5,湖口,1306756
2023-11-06,2023,11,6,湖口,640854
2023-11-07,2023,11,7,湖口,597665
2023-11-08,2023,11,8,湖口,661551
2023-11-09,2023,11,9,湖口,656740
2023-11-10,2023,11,10,湖口,816523
2023-11-11,2023,11,11,湖口,1228148
2023-11-12,2023,11,12,湖口,1417817
2023-11-13,2023,11,13,湖口,761969
2023-11-14,2023,11,14,湖口,600289
2023-11-15,2023,11,15,湖口,673701
2023-11-16,2023,11,16,湖口,701330
2023-11-17,2023,11,17,湖口,928495
2023-11-18,2023,11,18,湖口,1222546
2023-11-19,2023,11,19,湖口,1345826
2023-11-20,2023,11,20,湖口,725864
2023-11-21,2023,11,21,湖口,631487
2023-11-22,2023,11,22,湖口,610020
2023-11-23,2023,11,23,湖口,653798
2023-11-24,2023,11,24,湖口,963987
2023-11-25,2023,11,25,湖口,1179933
2023-11-26,2023,11,26,湖口,1437898
2023-11-27,2023,11,27,湖口,825857
2023-11-28,2023,11,28,湖口,737655
2023-11-29,2023,11,29,湖口,604856
2023-11-30,2023,11,30,湖口,792572
2023-12-01,2023,12,1,湖口,899487
2023-12-02,2023,12,2,湖口,1221312
2023-12-03,2023,12,3,湖口,1390086
2023-12-04,2023,12,4,湖口,625260
2023-12-05,2023,12,5,湖口,608872
2023-12-06,2023,12,6,湖口,604000
2023-12-07,2023,12,7,湖口,678362
2023-12-08,2023,12,8,湖口,825267
2023-12-09,2023,12,9,湖口,1239481
2023-12-10,2023,12,10,湖口,1379531
2023-12-11,2023,12,11,湖口,709420
2023-12-12,2023,12,12,湖口,620045
2023-12-13,2023,12,13,湖口,646919
2023-12-14,2023,12,14,湖口,643772
2023-12-15,2023,12,15,湖口,1058687
2023-12-16,2023,12,16,湖口,1309984
2023-12-17,2023,12,17,湖口,1425883
2023-12-18,2023,12,18,湖口,723245
2023-12-19,2023,12,19,湖口,653609
2023-12-20,2023,12,20,湖口,643614
2023-12-21,2023,12,21,湖口,624694
2023-12-22,2023,12,22,湖口,840137
2023-12-23,2023,12,23,湖口,1179510
2023-12-24,2023,12,24,湖口,1373537
2023-12-25,2023,12,25,湖口,700942
2023-12-26,2023,12,26,湖口,659374
2023-12-27,2023,12,27,湖口,632739
2023-12-28,2023,12,28,湖口,766627
2023-12-29,2023,12,29,湖口,1179646
2023-12-30,2023,12,30,湖口,1399198
2023-12-31,2023,12,31,湖口,1562895
2023-01-01,2023,1,1,泰安,1749527
2023-01-02,2023,1,2,泰安,1967970
2023-01-03,2023,1,3,泰安,1085134
2023-01-04,2023,1,4,泰安,904609
2023-01-05,2023,1,5,泰安,852844
2023-01-06,2023,1,6,泰安,949245
2023-01-07,2023,1,7,泰安,1182350
2023-01-08,2023,1,8,泰安,1247531
2023-01-09,2023,1,9,泰安,935361
2023-01-10,2023,1,10,泰安,958479
2023-01-11,2023,1,11,泰安,964251
2023-01-12,2023,1,12,泰安,940457
2023-01-13,2023,1,13,泰安,1119055
2023-01-14,2023,1,14,泰安,1695409
2023-01-15,2023,1,15,泰安,1513128
2023-01-16,2023,1,16,泰安,1144021
2023-01-17,2023,1,17,泰安,1054544
2023-01-18,2023,1,18,泰安,1394230
2023-01-19,2023,1,19,泰安,1594541
2023-01-20,2023,1,20,泰安,2593158
2023-01-21,2023,1,21,泰安,2405346
2023-01-22,2023,1,22,泰安,3486829
2023-01-23,2023,1,23,泰安,3958124
2023-01-24,2023,1,24,泰安,4186912
2023-01-25,2023,1,25,泰安,4148486
2023-01-26,2023,1,26,泰安,3618858
2023-01-27,2023,1,27,泰安,3234248
2023-01-28,2023,1,28,泰安,2389728
2023-01-29,2023,1,29,泰安,1720939
2023-01-30,2023,1,30,泰安,1425190
2023-01-31,2023,1,31,泰安,1447135
2023-02-01,2023,2,1,泰安,907995
2023-02-02,2023,2,2,泰安,1105825
2023-02-03,2023,2,3,泰安,1101506
2023-02-04,2023,2,4,泰安,1416744
2023-02-05,2023,2,5,泰安,1594342
2023-02-06,2023,2,6,泰安,1309168
2023-02-07,2023,2,7,泰安,1125222
2023-02-08,2023,2,8,泰安,1109798
2023-02-09,2023,2,9,泰安,1164224
2023-02-10,2023,2,10,泰安,1287221
2023-02-11,2023,2,11,泰安,1819346
2023-02-12,2023,2,12,泰安,1915955
2023-02-13,2023,2,13,泰安,1171559
2023-02-14,2023,2,14,泰安,913230
2023-02-15,2023,2,15,泰安,854345
2023-02-16,2023,2,16,泰安,902450
2023-02-17,2023,2,17,泰安,1069252
2023-02-18,2023,2,18,泰安,1339365
2023-02-19,2023,2,19,泰安,1494437
2023-02-20,2023,2,20,泰安,1163268
2023-02-21,2023,2,21,泰安,877107
2023-02-22,2023,2,22,泰安,863582
2023-02-23,2023,2,23,泰安,954260
2023-02-24,2023,2,24,泰安,1368508
2023-02-25,2023,2,25,泰安,2588906
2023-02-26,2023,2,26,泰安,2584431
2023-02-27,2023,2,27,泰安,2650483
2023-02-28,2023,2,28,泰安,2458509
2023-03-01,2023,3,1,泰安,707079
2023-03-02,2023,3,2,泰安,833358
2023-03-03,2023,3,3,泰安,924245
2023-03-04,2023,3,4,泰安,1543413
2023-03-05,2023,3,5,泰安,1495830
2023-03-06,2023,3,6,泰安,1009284
2023-03-07,2023,3,7,泰安,820561
2023-03-08,2023,3,8,泰安,924679
2023-03-09,2023,3,9,泰安,934350
2023-03-10,2023,3,10,泰安,1136804
2023-03-11,2023,3,11,泰安,1713021
2023-03-12,2023,3,12,泰安,1730883
2023-03-13,2023,3,13,泰安,1149643
2023-03-14,2023,3,14,泰安,896285
2023-03-15,2023,3,15,泰安,948507
2023-03-16,2023,3,16,泰安,902922
2023-03-17,2023,3,17,泰安,1131487
2023-03-18,2023,3,18,泰安,1919763
2023-03-19,2023,3,19,泰安,1857164
2023-03-20,2023,3,20,泰安,1235843
2023-03-21,2023,3,21,泰安,928216
2023-03-22,2023,3,22,泰安,834370
2023-03-23,2023,3,23,泰安,864954
2023-03-24,2023,3,24,泰安,1143842
2023-03-25,2023,3,25,泰安,1438100
2023-03-26,2023,3,26,泰安,1757210
2023-03-27,2023,3,27,泰安,1199918
2023-03-28,2023,3,28,泰安,916396
2023-03-29,2023,3,29,泰安,964788
2023-03-30,2023,3,30,泰安,971611
2023-03-31,2023,3,31,泰安,1858424
2023-04-01,2023,4,1,泰安,2479220
2023-04-02,2023,4,2,泰安,2992862
2023-04-03,2023,4,3,泰安,2689797
2023-04-04,2023,4,4,泰安,2561718
2023-04-05,2023,4,5,泰安,2099862
2023-04-06,2023,4,6,泰安,1184857
2023-04-07,2023,4,7,泰安,1046773
2023-04-08,2023,4,8,泰安,1544653
2023-04-09,2023,4,9,泰安,1406223
2023-04-10,2023,4,10,泰安,1049841
2023-04-11,2023,4,11,泰安,882301
2023-04-12,2023,4,12,泰安,902073
2023-04-13,2023,4,13,泰安,899258
2023-04-14,2023,4,14,泰安,1068976
2023-04-15,2023,4,15,泰安,1559895
2023-04-16,2023,4,16,泰安,1424936
2023-04-17,2023,4,17,泰安,1063903
2023-04-18,2023,4,18,泰安,903503
2023-04-19,2023,4,19,泰安,943741
2023-04-20,2023,4,20,泰安,915432
2023-04-21,2023,4,21,泰安,1100818
2023-04-22,2023,4,22,泰安,1633176
2023-04-23,2023,4,23,泰安,1681830
2023-04-24,2023,4,24,泰安,1194625
2023-04-25,2023,4,25,泰安,954736
2023-04-26,2023,4,26,泰安,963462
2023-04-27,2023,4,27,泰安,979343
2023-04-28,2023,4,28,泰安,1197967
2023-04-29,2023,4,29,泰安,2117235
2023-04-30,2023,4,30,泰安,2395458
2023-05-01,2023,5,1,泰安,1251208
2023-05-02,2023,5,2,泰安,1014611
2023-05-03,2023,5,3,泰安,898638
2023-05-04,2023,5,4,泰安,808975
2023-05-05,2023,5,5,泰安,996928
2023-05-06,2023,5,6,泰安,1624092
2023-05-07,2023,5,7,泰安,1493652
2023-05-08,2023,5,8,泰安,1165356
2023-05-09,2023,5,9,泰安,1015476
2023-05-10,2023,5,10,泰安,929498
2023-05-11,2023,5,11,泰安,882286
2023-05-12,2023,5,12,泰安,1147408
2023-05-13,2023,5,13,泰安,1738923
2023-05-14,2023,5,14,泰安,1531828
2023-05-15,2023,5,15,泰安,1116004
2023-05-16,2023,5,16,泰安,869174
2023-05-17,2023,5,17,泰安,812191
2023-05-18,2023,5,18,泰安,834746
2023-05-19,2023,5,19,泰安,997178
2023-05-20,2023,5,20,泰安,1684982
2023-05-21,2023,5,21,泰安,1583196
2023-05-22,2023,5,22,泰安,1136547
2023-05-23,2023,5,23,泰安,852823
2023-05-24,2023,5,24,泰安,834556
2023-05-25,2023,5,25,泰安,1051524
2023-05-26,2023,5,26,泰安,1115486
2023-05-27,2023,5,27,泰安,1749284
2023-05-28,2023,5,28,泰安,1672499
2023-05-29,2023,5,29,泰安,1142777
2023-05-30,2023,5,30,泰安,817211
2023-05-31,2023,5,31,泰安,1020891
2023-06-01,2023,6,1,泰安,651881
2023-06-02,2023,6,2,泰安,1020549
2023-06-03,2023,6,3,泰安,1573860
2023-06-04,2023,6,4,泰安,1433241
2023-06-05,2023,6,5,泰安,1104966
2023-06-06,2023,6,6,泰安,802128
2023-06-07,2023,6,7,泰安,836080
2023-06-08,2023,6,8,泰安,889430
2023-06-09,2023,6,9,泰安,1054385
2023-06-10,2023,6,10,泰安,1683503
2023-06-11,2023,6,11,泰安,1680523
2023-06-12,2023,6,12,泰安,1195721
2023-06-13,2023,6,13,泰安,939597
2023-06-14,2023,6,14,泰安,904881
2023-06-15,2023,6,15,泰安,894695
2023-06-16,2023,6,16,泰安,1056673
2023-06-17,2023,6,17,泰安,1443990
2023-06-18,2023,6,18,泰安,1561784
2023-06-19,2023,6,19,泰安,1126015
2023-06-20,2023,6,20,泰安,942116
2023-06-21,2023,6,21,泰安,1400548
2023-06-22,2023,6,22,泰安,2662561
2023-06-23,2023,6,23,泰安,2278928
2023-06-24,2023,6,24,泰安,2420371
2023-06-25,2023,6,25,泰安,2287131
2023-06-26,2023,6,26,泰安,1512663
2023-06-27,2023,6,27,泰安,1052746
2023-06-28,2023,6,28,泰安,1023898
2023-06-29,2023,6,29,泰安,998115
2023-06-30,2023,6,30,泰安,1477743
2023-07-01,2023,7,1,泰安,1474511
2023-07-02,2023,7,2,泰安,1661966
2023-07-03,2023,7,3,泰安,1251457
2023-07-04,2023,7,4,泰安,1063672
2023-07-05,2023,7,5,泰安,1021081
2023-07-06,2023,7,6,泰安,1097968
2023-07-07,2023,7,7,泰安,1369364
2023-07-08,2023,7,8,泰安,1862337
2023-07-09,2023,7,9,泰安,1712387
2023-07-10,2023,7,10,泰安,1337033
2023-07-11,2023,7,11,泰安,1119379
2023-07-12,2023,7,12,泰安,1124355
2023-07-13,2023,7,13,泰安,1111690
2023-07-14,2023,7,14,泰安,1345876
2023-07-15,2023,7,15,泰安,1864280
2023-07-16,2023,7,16,泰安,1851356
2023-07-17,2023,7,17,泰安,1364646
2023-07-18,2023,7,18,泰安,1068565
2023-07-19,2023,7,19,泰安,1049669
2023-07-20,2023,7,20,泰安,1089492
2023-07-21,2023,7,21,泰安,1377427
2023-07-22,2023,7,22,泰安,1945497
2023-07-23,2023,7,23,泰安,1918788
2023-07-24,2023,7,24,泰安,1541794
2023-07-25,2023,7,25,泰安,1088622
2023-07-26,2023,7,26,泰安,982498
2023-07-27,2023,7,27,泰安,785075
2023-07-28,2023,7,28,泰安,1209340
2023-07-29,2023,7,29,泰安,1803986
2023-07-30,2023,7,30,泰安,1864840
2023-07-31,2023,7,31,泰安,1625984
2023-08-01,2023,8,1,泰安,837881
2023-08-02,2023,8,2,泰安,948437
2023-08-03,2023,8,3,泰安,1064573
2023-08-04,2023,8,4,泰安,1297054
2023-08-05,2023,8,5,泰安,1715414
2023-08-06,2023,8,6,泰安,1901941
2023-08-07,2023,8,7,泰安,1417641
2023-08-08,2023,8,8,泰安,1067615
2023-08-09,2023,8,9,泰安,1057235
2023-08-10,2023,8,10,泰安,1168798
2023-08-11,2023,8,11,泰安,1378507
2023-08-12,2023,8,12,泰安,2076756
2023-08-13,2023,8,13,泰安,2027363
2023-08-14,2023,8,14,泰安,1504204
2023-08-15,2023,8,15,泰安,1165522
2023-08-16,2023,8,16,泰安,1062785
2023-08-17,2023,8,17,泰安,1225882
2023-08-18,2023,8,18,泰安,1345261
2023-08-19,2023,8,19,泰安,1897268
2023-08-20,2023,8,20,泰安,1827951
2023-08-21,2023,8,21,泰安,1433081
2023-08-22,2023,8,22,泰安,1120776
2023-08-23,2023,8,23,泰安,1064649
2023-08-24,2023,8,24,泰安,1134516
2023-08-25,2023,8,25,泰安,1444470
2023-08-26,2023,8,26,泰安,1866434
2023-08-27,2023,8,27,泰安,1887619
2023-08-28,2023,8,28,泰安,1401039
2023-08-29,2023,8,29,泰安,1026112
2023-08-30,2023,8,30,泰安,811929
2023-08-31,2023,8,31,泰安,1045702
2023-09-01,2023,9,1,泰安,909346
2023-09-02,2023,9,2,泰安,1695573
2023-09-03,2023,9,3,泰安,1434792
2023-09-04,2023,9,4,泰安,767260
2023-09-05,2023,9,5,泰安,814830
2023-09-06,2023,9,6,泰安,849682
2023-09-07,2023,9,7,泰安,919650
2023-09-08,2023,9,8,泰安,1116217
2023-09-09,2023,9,9,泰安,1792659
2023-09-10,2023,9,10,泰安,1785926
2023-09-11,2023,9,11,泰安,1146345
2023-09-12,2023,9,12,泰安,825248
2023-09-13,2023,9,13,泰安,845477
2023-09-14,2023,9,14,泰安,925215
2023-09-15,2023,9,15,泰安,1171706
2023-09-16,2023,9,16,泰安,1857027
2023-09-17,2023,9,17,泰安,1750284
2023-09-18,2023,9,18,泰安,1252594
2023-09-19,2023,9,19,泰安,945557
2023-09-20,2023,9,20,泰安,980672
2023-09-21,2023,9,21,泰安,969797
2023-09-22,2023,9,22,泰安,1040501
2023-09-23,2023,9,23,泰安,1339582
2023-09-24,2023,9,24,泰安,1498904
2023-09-25,2023,9,25,泰安,1182503
2023-09-26,2023,9,26,泰安,1097013
2023-09-27,2023,9,27,泰安,1047890
2023-09-28,2023,9,28,泰安,1504323
2023-09-29,2023,9,29,泰安,2477088
2023-09-30,2023,9,30,泰安,2177578
2023-10-01,2023,10,1,泰安,1820653
2023-10-02,2023,10,2,泰安,1331310
2023-10-03,2023,10,3,泰安,877525
2023-10-04,2023,10,4,泰安,785006
2023-10-05,2023,10,5,泰安,546866
2023-10-06,2023,10,6,泰安,1177253
2023-10-07,2023,10,7,泰安,2479337
2023-10-08,2023,10,8,泰安,2292120
2023-10-09,2023,10,9,泰安,2392692
2023-10-10,2023,10,10,泰安,2112216
2023-10-11,2023,10,11,泰安,1200739
2023-10-12,2023,10,12,泰安,904024
2023-10-13,2023,10,13,泰安,1033805
2023-10-14,2023,10,14,泰安,1577093
2023-10-15,2023,10,15,泰安,1587953
2023-10-16,2023,10,16,泰安,1101644
2023-10-17,2023,10,17,泰安,859420
2023-10-18,2023,10,18,泰安,873029
2023-10-19,2023,10,19,泰安,882086
2023-10-20,2023,10,20,泰安,1117050
2023-10-21,2023,10,21,泰安,1784026
2023-10-22,2023,10,22,泰安,1682672
2023-10-23,2023,10,23,泰安,1151112
2023-10-24,2023,10,24,泰安,893270
2023-10-25,2023,10,25,泰安,998693
2023-10-26,2023,10,26,泰安,891780
2023-10-27,2023,10,27,泰安,1087052
2023-10-28,2023,10,28,泰安,1663641
2023-10-29,2023,10,29,泰安,1595239
2023-10-30,2023,10,30,泰安,1140094
2023-10-31,2023,10,31,泰安,1031710
2023-11-01,2023,11,1,泰安,669910
2023-11-02,2023,11,2,泰安,879345
2023-11-03,2023,11,3,泰安,1095702
2023-11-04,2023,11,4,泰安,1764608
2023-11-05,2023,11,5,泰安,1695514
2023-11-06,2023,11,6,泰安,1178526
2023-11-07,2023,11,7,泰安,900390
2023-11-08,2023,11,8,泰安,886675
2023-11-09,2023,11,9,泰安,961328
2023-11-10,2023,11,10,泰安,1169105
2023-11-11,2023,11,11,泰安,1880046
2023-11-12,2023,11,12,泰安,1986300
2023-11-13,2023,11,13,泰安,1404532
2023-11-14,2023,11,14,泰安,1011808
2023-11-15,2023,11,15,泰安,930964
2023-11-16,2023,11,16,泰安,1029097
2023-11-17,2023,11,17,泰安,1347702
2023-11-18,2023,11,18,泰安,1945550
2023-11-19,2023,11,19,泰安,1970394
2023-11-20,2023,11,20,泰安,1321479
2023-11-21,2023,11,21,泰安,981869
2023-11-22,2023,11,22,泰安,921735
2023-11-23,2023,11,23,泰安,1001967
2023-11-24,2023,11,24,泰安,1296027
2023-11-25,2023,11,25,泰安,1896205
2023-11-26,2023,11,26,泰安,1919643
2023-11-27,2023,11,27,泰安,1353536
2023-11-28,2023,11,28,泰安,946944
2023-11-29,2023,11,29,泰安,918293
2023-11-30,2023,11,30,泰安,1129713
2023-12-01,2023,12,1,泰安,1210694
2023-12-02,2023,12,2,泰安,1910913
2023-12-03,2023,12,3,泰安,1941038
2023-12-04,2023,12,4,泰安,1246153
2023-12-05,2023,12,5,泰安,982668
2023-12-06,2023,12,6,泰安,888954
2023-12-07,2023,12,7,泰安,905472
2023-12-08,2023,12,8,泰安,1238898
2023-12-09,2023,12,9,泰安,1868129
2023-12-10,2023,12,10,泰安,1916135
2023-12-11,2023,12,11,泰安,1284099
2023-12-12,2023,12,12,泰安,948193
2023-12-13,2023,12,13,泰安,888617
2023-12-14,2023,12,14,泰安,902354
2023-12-15,2023,12,15,泰安,1278079
2023-12-16,2023,12,16,泰安,1933444
2023-12-17,2023,12,17,泰安,1901814
2023-12-18,2023,12,18,泰安,1308293
2023-12-19,2023,12,19,泰安,979845
2023-12-20,2023,12,20,泰安,992272
2023-12-21,2023,12,21,泰安,981117
2023-12-22,2023,12,22,泰安,1179565
2023-12-23,2023,12,23,泰安,1862059
2023-12-24,2023,12,24,泰安,1861349
2023-12-25,2023,12,25,泰安,1478378
2023-12-26,2023,12,26,泰安,1017971
2023-12-27,2023,12,27,泰安,971787
2023-12-28,2023,12,28,泰安,1069115
2023-12-29,2023,12,29,泰安,1399627
2023-12-30,2023,12,30,泰安,2542677
2023-12-31,2023,12,31,泰安,2598565
2023-01-01,2023,1,1,西螺,2021691
2023-01-02,2023,1,2,西螺,2141105
2023-01-03,2023,1,3,西螺,876077
2023-01-04,2023,1,4,西螺,776729
2023-01-05,2023,1,5,西螺,806957
2023-01-06,2023,1,6,西螺,1016679
2023-01-07,2023,1,7,西螺,1259181
2023-01-08,2023,1,8,西螺,1486177
2023-01-09,2023,1,9,西螺,899978
2023-01-10,2023,1,10,西螺,871382
2023-01-11,2023,1,11,西螺,911248
2023-01-12,2023,1,12,西螺,932871
2023-01-13,2023,1,13,西螺,1203018
2023-01-14,2023,1,14,西螺,1780710
2023-01-15,2023,1,15,西螺,1591339
2023-01-16,2023,1,16,西螺,1160846
2023-01-17,2023,1,17,西螺,1096169
2023-01-18,2023,1,18,西螺,1289578
2023-01-19,2023,1,19,西螺,1664120
2023-01-20,2023,1,20,西螺,2508773
2023-01-21,2023,1,21,西螺,2198068
2023-01-22,2023,1,22,西螺,3429342
2023-01-23,2023,1,23,西螺,3400393
2023-01-24,2023,1,24,西螺,3689130
2023-01-25,2023,1,25,西螺,3609980
2023-01-26,2023,1,26,西螺,3576585
2023-01-27,2023,1,27,西螺,2901119
2023-01-28,2023,1,28,西螺,2328789
2023-01-29,2023,1,29,西螺,1867305
2023-01-30,2023,1,30,西螺,1412297
2023-01-31,2023,1,31,西螺,1184435
2023-02-01,2023,2,1,西螺,1042887
2023-02-02,2023,2,2,西螺,1128977
2023-02-03,2023,2,3,西螺,1184093
2023-02-04,2023,2,4,西螺,1544836
2023-02-05,2023,2,5,西螺,1774133
2023-02-06,2023,2,6,西螺,1307487
2023-02-07,2023,2,7,西螺,1103590
2023-02-08,2023,2,8,西螺,1129471
2023-02-09,2023,2,9,西螺,1132247
2023-02-10,2023,2,10,西螺,1336656
2023-02-11,2023,2,11,西螺,2053572
2023-02-12,2023,2,12,西螺,2099218
2023-02-13,2023,2,13,西螺,983706
2023-02-14,2023,2,14,西螺,906267
2023-02-15,2023,2,15,西螺,889387
2023-02-16,2023,2,16,西螺,972661
2023-02-17,2023,2,17,西螺,1113371
2023-02-18,2023,2,18,西螺,1422109
2023-02-19,2023,2,19,西螺,1730144
2023-02-20,2023,2,20,西螺,1051557
2023-02-21,2023,2,21,西螺,1002550
2023-02-22,2023,2,22,西螺,831884
2023-02-23,2023,2,23,西螺,908605
2023-02-24,2023,2,24,西螺,1424038
2023-02-25,2023,2,25,西螺,2515911
2023-02-26,2023,2,26,西螺,2738429
2023-02-27,2023,2,27,西螺,2698370
2023-02-28,2023,2,28,西螺,2110112
2023-03-01,2023,3,1,西螺,839064
2023-03-02,2023,3,2,西螺,804314
2023-03-03,2023,3,3,西螺,1041061
2023-03-04,2023,3,4,西螺,1564712
2023-03-05,2023,3,5,西螺,1622782
2023-03-06,2023,3,6,西螺,897264
2023-03-07,2023,3,7,西螺,788499
2023-03-08,2023,3,8,西螺,789735
2023-03-09,2023,3,9,西螺,909836
2023-03-10,2023,3,10,西螺,1397286
2023-03-11,2023,3,11,西螺,1729657
2023-03-12,2023,3,12,西螺,1749383
2023-03-13,2023,3,13,西螺,991229
2023-03-14,2023,3,14,西螺,857689
2023-03-15,2023,3,15,西螺,891931
2023-03-16,2023,3,16,西螺,865635
2023-03-17,2023,3,17,西螺,1250899
2023-03-18,2023,3,18,西螺,1914110
2023-03-19,2023,3,19,西螺,2031705
2023-03-20,2023,3,20,西螺,1107504
2023-03-21,2023,3,21,西螺,912510
2023-03-22,2023,3,22,西螺,822709
2023-03-23,2023,3,23,西螺,854334
2023-03-24,2023,3,24,西螺,1199930
2023-03-25,2023,3,25,西螺,1460585
2023-03-26,2023,3,26,西螺,1834520
2023-03-27,2023,3,27,西螺,991990
2023-03-28,2023,3,28,西螺,849430
2023-03-29,2023,3,29,西螺,865574
2023-03-30,2023,3,30,西螺,938443
2023-03-31,2023,3,31,西螺,1537261
2023-04-01,2023,4,1,西螺,2736355
2023-04-02,2023,4,2,西螺,2878814
2023-04-03,2023,4,3,西螺,2815475
2023-04-04,2023,4,4,西螺,2497152
2023-04-05,2023,4,5,西螺,2004652
2023-04-06,2023,4,6,西螺,1013531
2023-04-07,2023,4,7,西螺,1053894
2023-04-08,2023,4,8,西螺,1509436
2023-04-09,2023,4,9,西螺,1695965
2023-04-10,2023,4,10,西螺,972695
2023-04-11,2023,4,11,西螺,902285
2023-04-12,2023,4,12,西螺,802366
2023-04-13,2023,4,13,西螺,837240
2023-04-14,2023,4,14,西螺,1165233
2023-04-15,2023,4,15,西螺,1613676
2023-04-16,2023,4,16,西螺,1668308
2023-04-17,2023,4,17,西螺,937886
2023-04-18,2023,4,18,西螺,822539
2023-04-19,2023,4,19,西螺,901423
2023-04-20,2023,4,20,西螺,921425
2023-04-21,2023,4,21,西螺,1260165
2023-04-22,2023,4,22,西螺,1761207
2023-04-23,2023,4,23,西螺,1854494
2023-04-24,2023,4,24,西螺,1155741
2023-04-25,2023,4,25,西螺,1146992
2023-04-26,2023,4,26,西螺,974354
2023-04-27,2023,4,27,西螺,951243
2023-04-28,2023,4,28,西螺,1212098
2023-04-29,2023,4,29,西螺,2039214
2023-04-30,2023,4,30,西螺,2279219
2023-05-01,2023,5,1,西螺,1566898
2023-05-02,2023,5,2,西螺,926533
2023-05-03,2023,5,3,西螺,836709
2023-05-04,2023,5,4,西螺,852217
2023-05-05,2023,5,5,西螺,1194419
2023-05-06,2023,5,6,西螺,1720540
2023-05-07,2023,5,7,西螺,1762007
2023-05-08,2023,5,8,西螺,993637
2023-05-09,2023,5,9,西螺,854858
2023-05-10,2023,5,10,西螺,926821
2023-05-11,2023,5,11,西螺,904810
2023-05-12,2023,5,12,西螺,1293934
2023-05-13,2023,5,13,西螺,1796693
2023-05-14,2023,5,14,西螺,1871733
2023-05-15,2023,5,15,西螺,1016233
2023-05-16,2023,5,16,西螺,852979
2023-05-17,2023,5,17,西螺,839030
2023-05-18,2023,5,18,西螺,918727
2023-05-19,2023,5,19,西螺,1167853
2023-05-20,2023,5,20,西螺,1759710
2023-05-21,2023,5,21,西螺,1891424
2023-05-22,2023,5,22,西螺,951597
2023-05-23,2023,5,23,西螺,1007628
2023-05-24,2023,5,24,西螺,876342
2023-05-25,2023,5,25,西螺,916346
2023-05-26,2023,5,26,西螺,1446811
2023-05-27,2023,5,27,西螺,1823004
2023-05-28,2023,5,28,西螺,2015647
2023-05-29,2023,5,29,西螺,959295
2023-05-30,2023,5,30,西螺,856693
2023-05-31,2023,5,31,西螺,878449
2023-06-01,2023,6,1,西螺,839570
2023-06-02,2023,6,2,西螺,1198582
2023-06-03,2023,6,3,西螺,1698866
2023-06-04,2023,6,4,西螺,1777823
2023-06-05,2023,6,5,西螺,1002256
2023-06-06,2023,6,6,西螺,812036
2023-06-07,2023,6,7,西螺,911792
2023-06-08,2023,6,8,西螺,866596
2023-06-09,2023,6,9,西螺,1357727
2023-06-10,2023,6,10,西螺,1824817
2023-06-11,2023,6,11,西螺,1921639
2023-06-12,2023,6,12,西螺,1076921
2023-06-13,2023,6,13,西螺,926956
2023-06-14,2023,6,14,西螺,904717
2023-06-15,2023,6,15,西螺,967796
2023-06-16,2023,6,16,西螺,1219969
2023-06-17,2023,6,17,西螺,1488648
2023-06-18,2023,6,18,西螺,1855238
2023-06-19,2023,6,19,西螺,1063318
2023-06-20,2023,6,20,西螺,998718
2023-06-21,2023,6,21,西螺,1650008
2023-06-22,2023,6,22,西螺,2710978
2023-06-23,2023,6,23,西螺,2437615
2023-06-24,2023,6,24,西螺,2626638
2023-06-25,2023,6,25,西螺,2474960
2023-06-26,2023,6,26,西螺,1537533
2023-06-27,2023,6,27,西螺,1108729
2023-06-28,2023,6,28,西螺,1081730
